GeneID,BaseMean,log2(FC),StdErr,WaldStats,Pval,AdjP
Cphx1,4.765271922,0.05153709,0.265457798,0.194144192,0.84606298,0.921782654
Cyba,198.770521,0.035893817,0.185019852,0.193999813,0.846176028,0.921844226
Mfsd5,614.5956548,-0.01807558,0.093273605,-0.193790941,0.846339581,0.921844226
Parp6,3363.911567,0.015862719,0.081857831,0.193783763,0.846345201,0.921844226
Phka2,509.0604424,0.018105875,0.093417092,0.193817586,0.846318717,0.921844226
Clec18a,242.5286724,0.027921053,0.144352774,0.193422354,0.84662821,0.922029536
Dap3,1822.55761,0.012018632,0.062128613,0.193447618,0.846608426,0.922029536
Usp42,1273.715533,-0.016624752,0.086098497,-0.19308992,0.846888546,0.922251579
Rabl6,2221.960347,-0.011576345,0.059998019,-0.19294546,0.847001682,0.922313303
Ndufs6,857.4413982,0.029340532,0.152206206,0.192768302,0.847140429,0.922402905
0610040B10Rik,18.5051116,-0.051560212,0.26778465,-0.192543566,0.847316445,0.922410126
Pdcd4,1509.946123,0.022468676,0.116653541,0.192610325,0.847264158,0.922410126
Ptgs1,108.1020015,0.029826554,0.154904404,0.192548136,0.847312866,0.922410126
Nradd,340.9611227,-0.026877771,0.139825843,-0.192223197,0.847567377,0.922560346
Patl1,974.2652526,-0.016133195,0.083919883,-0.192245204,0.847550138,0.922560346
Slc12a1,6.263851695,0.054041787,0.281485319,0.191987941,0.847751652,0.922699449
Arhgap9,15.48988394,0.051691382,0.269949933,0.19148507,0.848145576,0.923009646
Gm10538,4.43482863,-0.052589367,0.274646972,-0.191479873,0.848149648,0.923009646
Hltf,565.621453,0.026537305,0.138666684,0.191374769,0.848231986,0.92302532
Procr,58.37689873,-0.047011324,0.245724445,-0.191317247,0.848277049,0.92302532
Gm10578,8.525937225,0.054045883,0.282847088,0.191078095,0.848464409,0.923167702
Ccndbp1,778.3310426,-0.017241871,0.090356464,-0.190820556,0.848666183,0.923216592
Cnot10,1212.882233,0.011038227,0.057894792,0.190660105,0.848791897,0.923216592
Elob,4133.347345,-0.023188308,0.121587402,-0.190713078,0.848750392,0.923216592
Mymx,13.1942318,-0.053667069,0.281283807,-0.190793311,0.84868753,0.923216592
Tmem165,1181.697836,-0.015830484,0.083017921,-0.190687546,0.848770397,0.923216592
Ralbp1,2156.029433,-0.013463519,0.070643347,-0.190584392,0.848851219,0.92321965
Cdk2ap2,425.0378274,-0.024759489,0.130054414,-0.190377917,0.849013001,0.923272675
Gpr4,62.23070172,0.038037652,0.199782595,0.190395226,0.848999438,0.923272675
Celsr2,2358.280431,-0.030362401,0.159701425,-0.190119789,0.849215264,0.923431161
C530005A16Rik,111.194666,0.028323241,0.149228005,0.189798429,0.849467087,0.923520583
Cops5,3029.561963,0.018674071,0.098355415,0.189863167,0.849416356,0.923520583
Ncapg2,301.9935851,0.035117034,0.184979214,0.189843133,0.849432055,0.923520583
Bcl7c,2030.857131,0.013228576,0.069781235,0.189572113,0.849644442,0.923651933
Chac1,100.5900397,0.051452651,0.271816622,0.189291776,0.849864141,0.923716803
Herc6,26.09714268,-0.051417189,0.271750434,-0.189207385,0.84993028,0.923716803
Nlrp1a,4.930332204,0.052623636,0.278021242,0.189279191,0.849874004,0.923716803
Tra2a,3537.52157,-0.019537088,0.103252703,-0.189216238,0.849923341,0.923716803
Tnks2,3587.51401,0.01970562,0.104365687,0.188813206,0.850239221,0.923991096
Nufip1,544.6728148,0.021588855,0.114542463,0.188479057,0.850501131,0.924214246
Ptpmt1,472.3973462,-0.025202889,0.133858631,-0.188279898,0.850657243,0.924322406
Dclk3,1818.205919,0.018881992,0.100377733,0.18810937,0.850790916,0.924406171
Ube2g2,1580.464346,-0.019237773,0.102338969,-0.187980913,0.850891614,0.9244541
Hmga2-ps1,90.25354644,0.028065822,0.149511377,0.187716965,0.85109853,0.924555934
Tead4,27.83894122,0.052086316,0.27742851,0.187746805,0.851075137,0.924555934
Atg16l1,928.1312045,-0.017176659,0.091727205,-0.187258067,0.851458299,0.924802193
Crcp,1225.434921,-0.023358692,0.124806905,-0.187158652,0.851536243,0.924802193
Hist2h2aa1,573.8481422,0.038867768,0.207825628,0.187021056,0.851644124,0.924802193
Ift74,473.8389191,-0.019808368,0.105929676,-0.18699546,0.851664193,0.924802193
Slc31a1,964.9659179,0.025345328,0.13555651,0.186972411,0.851682264,0.924802193
Srebf1,1815.469265,-0.024477847,0.130951919,-0.186922397,0.851721478,0.924802193
Stxbp3-ps,6.859939962,-0.052983489,0.282839435,-0.187327094,0.851404181,0.924802193
LOC102632231,17.7248428,-0.050779209,0.272041219,-0.186659982,0.851927235,0.924964128
1700037H04Rik,1626.429738,-0.015272137,0.081894786,-0.186484848,0.85206456,0.924990279
Ccdc142,172.5880042,0.029704208,0.159283028,0.186486963,0.852062901,0.924990279
Ccng2,1163.759802,-0.016422023,0.088116173,-0.186367864,0.852156292,0.924996525
Tjp3,35.22084278,-0.04276036,0.229483437,-0.1863331,0.852183552,0.924996525
Gm3219,15.8494292,0.050137739,0.269272739,0.18619686,0.852290386,0.925051025
Eif4ebp1,366.6441582,0.027319641,0.146941309,0.185922129,0.852505829,0.925161932
Uqcr10,1157.46752,-0.020488463,0.110168476,-0.185973913,0.852465219,0.925161932
Ube3a,3466.795489,0.021130716,0.113763884,0.185741868,0.852647194,0.925253883
Oaz1-ps,27.63516616,0.049498199,0.266648726,0.185630735,0.852734349,0.925286632
Sfr1,2663.514345,0.016078883,0.08665108,0.185558949,0.852790648,0.925286632
C130050O18Rik,14.47657677,-0.050435174,0.27205374,-0.185386806,0.852925656,0.925371659
Ubb,51161.21096,0.014864192,0.080213081,0.185308823,0.852986818,0.925376562
Plac9b,232.1639608,-0.051727744,0.279459595,-0.185099188,0.853151239,0.925475808
Slc18a1,12.10982356,-0.051584811,0.278764896,-0.18504773,0.853191599,0.925475808
4930447M23Rik,47.06234869,0.045448101,0.245823799,0.184880803,0.853322529,0.925556377
Amz2,2133.282652,-0.011996943,0.064948213,-0.184715518,0.853452174,0.925635542
Zfp407,707.7696541,-0.017493677,0.094772459,-0.184586085,0.853553701,0.925684202
Cox6b1,4060.437999,0.019895439,0.107905412,0.184378506,0.85371653,0.925737884
Hoxa11os,35.65627771,0.050940799,0.276181017,0.18444714,0.853662692,0.925737884
Fkbp15,1006.360085,-0.019262195,0.104528462,-0.184277031,0.853796132,0.925761815
Rab25,5.046441001,0.046459695,0.252216108,0.184205898,0.853851933,0.925761815
Cldn9,28.96491437,0.046536536,0.25299612,0.183941699,0.854059192,0.925911162
Ddhd1,866.3798456,-0.017786879,0.096727845,-0.183885819,0.85410303,0.925911162
Atf6b,2518.648223,0.015543391,0.084812714,0.183267223,0.854588351,0.926007156
Cldnd1,1627.310053,-0.015283372,0.083319555,-0.183430792,0.854460017,0.926007156
Ist1,2829.994472,-0.012819821,0.069936226,-0.183307308,0.8545569,0.926007156
Jpt1,8060.773083,-0.013418337,0.073199832,-0.18331104,0.854553972,0.926007156
Krt28,20.26836047,0.046375835,0.252846819,0.183414745,0.854472607,0.926007156
Trdmt1,197.6020473,0.026335011,0.143431419,0.183606993,0.854321777,0.926007156
Ucp1,5.428925697,0.051356501,0.279730074,0.183593063,0.854332706,0.926007156
Mfsd4b3-ps,6.256936087,-0.051310807,0.280237366,-0.183097665,0.854721388,0.926089887
Unc5c,1197.093159,0.025632735,0.140256079,0.182756681,0.854988939,0.926318343
Oip5os1,569.2390982,-0.030097599,0.164764241,-0.182670699,0.855056407,0.926330009
Rcn1,2406.392297,0.023237711,0.127298061,0.182545676,0.855154512,0.92637486
Chmp6,931.2634954,-0.018358989,0.100688263,-0.182334942,0.855319879,0.926492565
Cblb,755.7815265,0.020047159,0.11010176,0.182078459,0.855521153,0.926511777
Hspa5,15901.62411,0.028282641,0.155564544,0.181806475,0.855734603,0.926511777
Kti12,573.4272161,-0.020809955,0.11431295,-0.182043724,0.855548412,0.926511777
Ptgfrn,4931.89033,-0.01910178,0.104887725,-0.182116447,0.855491342,0.926511777
Pxmp2,76.08639666,-0.031184074,0.171439166,-0.181895857,0.855664456,0.926511777
Sema4g,2249.874515,0.025689622,0.141181103,0.181962186,0.855612401,0.926511777
Urgcp,1039.657125,-0.019808739,0.108925731,-0.181855459,0.85569616,0.926511777
Arhgef33,18.4641625,0.046161602,0.254057664,0.181697341,0.855820253,0.926543106
Nudt18,494.9418436,-0.020635002,0.11368452,-0.181511097,0.855966424,0.926639949
Cpne7,9.225303479,0.051207573,0.282720825,0.181124163,0.856270119,0.926845884
Sar1a,3705.717939,0.019790614,0.109237499,0.18117052,0.856233733,0.926845884
Hdac10,481.5293744,0.025087563,0.138597405,0.18101034,0.85635946,0.926881178
Foxf1,21.94406437,-0.049817285,0.275458998,-0.180851908,0.856483818,0.926954365
Hpn,8.359215912,-0.050869007,0.281597885,-0.180644138,0.856646909,0.927067791
Zfp808,118.234101,0.028951413,0.160330076,0.18057381,0.856702114,0.927067791
Tmem95,5.723276681,-0.049203441,0.272601729,-0.180495704,0.856763427,0.927072732
Arhgef26,683.3786961,0.028829566,0.15987976,0.180320297,0.856901122,0.927132666
Trim15,15.88697225,0.047383243,0.262830576,0.18028056,0.856932317,0.927132666
Ppp2r2d,1831.498014,-0.018565044,0.103118397,-0.180036193,0.857124155,0.92727881
Gchfr,6.412410819,-0.050831584,0.282493114,-0.179939196,0.857200303,0.927284186
Grin2b,56.88290473,-0.044103977,0.245260057,-0.179825356,0.857289677,0.927284186
Lcn2,6.948466798,0.045790108,0.254654095,0.179812967,0.857299403,0.927284186
4930594M22Rik,35.81405769,-0.038579984,0.214760368,-0.17964201,0.857433622,0.927367963
Zfp947,29.50221691,0.043927736,0.244817679,0.179430407,0.857599757,0.927486246
Selenop,3038.486374,0.025522164,0.142305015,0.179348312,0.857664214,0.927494556
4930431F12Rik,23.38554317,0.044100255,0.246511261,0.178897525,0.858018166,0.927754503
Exoc3,1958.820675,-0.013662761,0.076368011,-0.178906856,0.858010839,0.927754503
Farsb,1792.39126,0.015480766,0.086612329,0.178736287,0.858144775,0.927820868
Lrrc57,442.7255379,-0.018229737,0.102027517,-0.17867471,0.858193128,0.927820868
Cd24a,15859.02691,-0.011289729,0.063229746,-0.178550912,0.858290341,0.927864565
Zfp24,1674.19371,0.019657994,0.110246925,0.178308776,0.858480487,0.928008716
Tecpr2,1117.396498,-0.021252307,0.119247705,-0.178219841,0.858550328,0.928022808
Adam5,13.73335683,-0.048035752,0.269647406,-0.178142828,0.858610808,0.928026779
Xrra1,8.034024306,-0.050264081,0.282628337,-0.177845156,0.858844583,0.928218044
Vps28,2034.101938,-0.015203114,0.085532256,-0.177747136,0.858921565,0.928239837
Rflnb,454.0253066,0.01777292,0.100031338,0.177673522,0.858979381,0.928240914
Marveld3,16.74365634,0.047335435,0.266770841,0.177438565,0.859163918,0.928317521
Prkaca,4309.921058,-0.013262915,0.074725416,-0.177488672,0.859124563,0.928317521
Cd68,79.51851571,-0.031966445,0.180426069,-0.177171985,0.8593733,0.928359558
Cndp2,1962.584002,0.012909796,0.072853464,0.17720222,0.859349552,0.928359558
Cstf2,1522.603054,0.013678442,0.077195055,0.177193244,0.859356602,0.928359558
Calcb,10.65147656,-0.049736998,0.281356026,-0.176776018,0.859684327,0.928634148
Timm23,1797.035233,-0.02251278,0.127494586,-0.176578324,0.859839621,0.928740489
Il15,10.73044365,0.049775049,0.282405906,0.176253568,0.860094738,0.928954631
Chchd7,396.3903458,0.024606849,0.140096919,0.175641616,0.860575505,0.929412443
Qrfp,6.053153425,0.04938965,0.281467307,0.175472066,0.860708719,0.929487951
Zglp1,18.44577924,-0.046800675,0.26681068,-0.175407803,0.860759209,0.929487951
Slc26a10,35.63355994,0.043256474,0.2467116,0.175332146,0.860818654,0.929490704
Rab11fip3,1961.009237,-0.023108506,0.131871035,-0.175235646,0.860894476,0.92951114
Ing2,608.490523,0.029285626,0.167225426,0.175126632,0.860980132,0.92954219
Syngr2,248.9984193,0.023488927,0.134184168,0.175049914,0.861040413,0.929545842
Pank4,793.7753665,-0.019820541,0.113333602,-0.174886716,0.861168649,0.929614367
Trib3,54.44884815,-0.035666531,0.204013577,-0.174824301,0.861217693,0.929614367
Actr1a,8671.71805,-0.011022572,0.063188527,-0.174439445,0.861520117,0.929698724
BC005537,5402.051173,0.011813415,0.067671547,0.174569897,0.861417604,0.929698724
Dhrs3,311.4544939,-0.028796023,0.165081518,-0.174435174,0.861523474,0.929698724
Nxf2,7.278715924,0.049339164,0.282709442,0.17452252,0.861454834,0.929698724
Abcc1,767.938581,-0.01638463,0.095173017,-0.172156258,0.863314685,0.929911783
Agpat1,2606.402549,-0.014734931,0.085556952,-0.172223657,0.863261701,0.929911783
Casp7,157.1030224,-0.027987121,0.162176439,-0.172572052,0.862987822,0.929911783
Cdan1,617.3487154,-0.018477367,0.106144386,-0.17407767,0.861804422,0.929911783
Cep192,448.7678578,-0.023441828,0.134831954,-0.173859585,0.861975815,0.929911783
Cidea,82.03626888,-0.037511598,0.216456298,-0.173298712,0.862416636,0.929911783
Dazl,4.720505902,-0.048420096,0.280544253,-0.172593433,0.862971014,0.929911783
Dnaaf1,4.891320875,0.046858911,0.27195048,0.172306778,0.863196356,0.929911783
Edem3,1439.379929,-0.021677775,0.125200102,-0.173145028,0.862537432,0.929911783
Eif2b3,525.4026832,0.016309523,0.094589469,0.172424301,0.863103969,0.929911783
Fbll1,538.7811483,-0.018361291,0.105790067,-0.173563464,0.862208547,0.929911783
Gm15939,6.563244412,0.047306568,0.273424071,0.173015375,0.862639342,0.929911783
Madcam1,16.47005946,-0.048165362,0.278390292,-0.1730138,0.86264058,0.929911783
Map2k3os,45.13616792,-0.04032667,0.231856343,-0.173929553,0.861920827,0.929911783
Mcts1,899.923105,0.02010919,0.116715623,0.172292191,0.863207823,0.929911783
Med15,1224.276491,0.018188012,0.105616039,0.172208803,0.863273378,0.929911783
Mlph,5.669889081,0.048680326,0.281995847,0.172627813,0.862943989,0.929911783
Prss57,5.074840521,0.045163349,0.261623531,0.172627245,0.862944435,0.929911783
Pxn,2586.473356,-0.02048636,0.118016916,-0.173588333,0.862189001,0.929911783
Rfxap,643.5766839,0.014746574,0.085025138,0.173437809,0.862307308,0.929911783
Skiv2l,1897.802166,-0.016622345,0.0963831,-0.172461199,0.863074963,0.929911783
Slc45a4,950.7140796,0.018701558,0.107822044,0.173448374,0.862299004,0.929911783
Snapc1,677.9400985,-0.019380739,0.112322162,-0.172545989,0.863008309,0.929911783
Spen,2388.837285,0.022868019,0.132659097,0.172381837,0.863137351,0.929911783
Tmem134,662.3904996,0.01994625,0.114801541,0.173745489,0.862065486,0.929911783
Ubqln2,4013.267894,-0.016265277,0.094368068,-0.172359965,0.863154544,0.929911783
Zc3h12d,6.845423712,-0.04870877,0.281086102,-0.173287721,0.862425275,0.929911783
Zfp638,2136.91312,0.020744844,0.119232603,0.173986335,0.861876201,0.929911783
Ubqln1,5650.82388,-0.009718616,0.056499299,-0.172013031,0.863427284,0.929971753
Bahd1,1686.790084,0.012316538,0.071642129,0.17191753,0.863502365,0.929979732
Eya1,75.77302486,0.047703792,0.277663703,0.171804207,0.863591458,0.929979732
Gm9054,7.804707908,-0.048413758,0.281825343,-0.171786388,0.863605467,0.929979732
Gtpbp8,282.420058,-0.016974924,0.098954913,-0.171542001,0.863797608,0.930073474
Smc1b,4.913679703,0.047531364,0.277100971,0.171530845,0.863806379,0.930073474
Adam7,9.791005864,0.048382934,0.282607409,0.17120193,0.86406499,0.93010941
Gm15787,9.200817925,-0.048418405,0.282819842,-0.171198755,0.864067486,0.93010941
Grik2,446.4618923,0.024304209,0.141854922,0.171331449,0.863963153,0.93010941
Tmem251,262.8316717,0.025172324,0.146924803,0.171327942,0.863965911,0.93010941
Ndufc1,655.0245972,-0.023759079,0.138879291,-0.17107719,0.864163071,0.930151015
Zfp605,371.3690634,0.02734655,0.160037377,0.170876018,0.864321254,0.930259986
Scn3a,1941.816504,0.026313085,0.154159119,0.170687824,0.864469238,0.930357967
Cldn15,9.665371793,0.048032359,0.282411433,0.170079371,0.864947716,0.930505126
Ddx1,3182.444721,-0.012952408,0.076106338,-0.170188294,0.864862058,0.930505126
Efhc1,44.60559276,0.03708011,0.217575395,0.170424187,0.864676552,0.930505126
Pnma3,193.3722701,-0.020751246,0.121843394,-0.170310804,0.864765715,0.930505126
Rab39,123.0593363,-0.027089368,0.15925531,-0.170100248,0.864931299,0.930505126
Ube2d2a,5588.767557,0.011100052,0.065188109,0.170277244,0.864792106,0.930505126
Wdr83os,765.4737856,-0.017746218,0.104423687,-0.169944376,0.865053882,0.930558061
Bid,398.0712089,-0.018224071,0.107410947,-0.16966679,0.865272193,0.930609073
E130307A14Rik,310.02424,-0.018066341,0.106449599,-0.169717324,0.865232449,0.930609073
Mmgt2,264.0709073,0.02447611,0.144200972,0.169736095,0.865217687,0.930609073
Sec31b,12.84857033,0.047188873,0.278356567,0.169526711,0.865382364,0.930666295
Acsf2,244.2067144,-0.021508514,0.12697466,-0.16939218,0.865488174,0.930718819
Gm6981,21.2479946,-0.042270643,0.250182169,-0.168959453,0.865828534,0.930778493
Stx5a,1389.892587,-0.014086164,0.083359471,-0.168980965,0.865811614,0.930778493
Tinagl1,175.7665835,0.034771067,0.205587662,0.169130127,0.865694288,0.930778493
Tmem231,431.377654,-0.01597213,0.094510224,-0.168998965,0.865797456,0.930778493
Ubap2,3725.951629,-0.021392217,0.126512632,-0.16909155,0.865724631,0.930778493
Atg101,751.420731,0.019077556,0.113657829,0.167850786,0.866700668,0.931351692
Fer1l5,69.09155457,0.029718288,0.17701727,0.167883554,0.866674889,0.931351692
Ifitm7,19.16953891,0.042601882,0.253814053,0.167846821,0.866703787,0.931351692
Lasp1,4337.679342,-0.013657188,0.081331282,-0.167920487,0.866645833,0.931351692
Rab33b,763.8659579,0.017011968,0.101148901,0.168187371,0.866435876,0.931351692
Uqcrh,2459.851132,-0.02345638,0.139627388,-0.16799269,0.86658903,0.931351692
Arhgef18,1168.595721,0.026257859,0.15721572,0.167018026,0.867355866,0.931439741
Bglap3,15.40121018,-0.046926652,0.280878826,-0.167070805,0.867314337,0.931439741
Cdyl,406.0126186,-0.015433782,0.092365035,-0.167095504,0.867294904,0.931439741
Gm35612,6.167428413,0.044096584,0.263613833,0.1672772,0.867151943,0.931439741
Kcnk6,48.2093959,0.040711379,0.243113975,0.167457996,0.867009695,0.931439741
Mta1,2371.439447,0.013863066,0.082883533,0.167259589,0.867165799,0.931439741
Nfatc4,393.4706095,-0.028873603,0.172861712,-0.167032957,0.867344117,0.931439741
Smim24,28.49124309,0.0427887,0.255735601,0.167316164,0.867121287,0.931439741
Timm17a,823.5252006,0.016495846,0.09859898,0.167302397,0.867132118,0.931439741
Trpt1,140.0366859,0.023651964,0.141080988,0.167648133,0.866860103,0.931439741
Ensa,3508.025215,-0.011658612,0.069972681,-0.166616632,0.867671706,0.931568597
Fbrsl1,3082.730192,-0.02176375,0.130486959,-0.166788701,0.86753631,0.931568597
Hif1a,3609.656611,0.015708509,0.094302546,0.166575663,0.867703944,0.931568597
Slc39a8,133.7066073,-0.032283665,0.193646825,-0.166714145,0.867594976,0.931568597
Pop7,409.0325655,-0.018860027,0.113377676,-0.166346918,0.867883945,0.931700618
Baz2b,1566.95537,-0.018739843,0.113048246,-0.165768544,0.868339102,0.931799249
Clta,5592.259651,-0.014787011,0.088998814,-0.166148403,0.868040164,0.931799249
D10Wsu102e,951.1801756,-0.016521818,0.099638453,-0.165817689,0.868300425,0.931799249
Disc1,52.68704266,-0.034060414,0.205190928,-0.165993763,0.868161859,0.931799249
Ppm1n,6.466312239,0.045655046,0.275425931,0.16576161,0.868344559,0.931799249
Rsph3a,882.879763,-0.019720791,0.118805678,-0.165991991,0.868163253,0.931799249
Sdhb,2721.68598,0.018573674,0.112076733,0.165722837,0.868375073,0.931799249
Notum,39.53312362,-0.042351519,0.256190299,-0.165312736,0.868697835,0.932084364
Fgd2,76.07573508,0.035569809,0.215277923,0.165227388,0.868765009,0.932095222
Dnajc22,5.371401909,-0.043638115,0.26442158,-0.16503235,0.86891852,0.932137492
Lysmd1,632.6807802,-0.017018447,0.103113153,-0.16504632,0.868907524,0.932137492
Gpm6a,499.1102739,-0.03294351,0.199799779,-0.164882616,0.869036376,0.932155266
Rragc,1582.026807,0.010890841,0.066097787,0.164768614,0.869126108,0.932155266
Tnfaip1,2419.031229,0.010432187,0.063300574,0.164803994,0.86909826,0.932155266
Zfp385c,10.40350342,0.046451197,0.28199866,0.164721339,0.86916332,0.932155266
Kank1,259.0733339,0.024616263,0.14969285,0.164445149,0.869380723,0.93232722
Kcnh4,140.566041,0.026455742,0.161111413,0.164207749,0.869567601,0.932405218
Tma16,265.4060561,-0.025867386,0.157487946,-0.164249945,0.869534384,0.932405218
Cfap36,1170.488982,-0.013577148,0.082778932,-0.164016952,0.869717799,0.932443869
Ctsz,1426.260714,0.016784205,0.102318742,0.164038424,0.869700895,0.932443869
Efcab11,59.68057327,-0.035486059,0.216622719,-0.163815038,0.869876753,0.93250943
Rpl34-ps1,18.84554484,0.04631412,0.282757891,0.163794263,0.869893108,0.93250943
Adtrp,6.336295471,-0.045448707,0.27807304,-0.163441616,0.870170739,0.932623457
Lst1,20.10698506,0.040169308,0.245615081,0.163545774,0.870088736,0.932623457
Slc25a20,586.0834494,-0.018962292,0.115977876,-0.16349922,0.870125387,0.932623457
Fbxo10,701.1967134,0.012780003,0.078332789,0.163150111,0.870400245,0.932701607
Prpf40b,1598.782101,0.018932726,0.116109705,0.163058949,0.870472021,0.932701607
Rabif,1226.035974,0.013547777,0.083071397,0.163085945,0.870450766,0.932701607
Ripk4,7.675620672,-0.045277946,0.277551769,-0.163133336,0.870413453,0.932701607
Wdr59,810.2025185,-0.016614688,0.101966049,-0.162943329,0.870563055,0.932737974
Gbp7,39.90798692,-0.036296473,0.222967577,-0.16278812,0.870685263,0.932807734
Cryz,285.6211232,-0.022463872,0.139012679,-0.161595847,0.871624128,0.933752353
Il3ra,119.1139277,0.027171482,0.168354781,0.161394179,0.871782951,0.933861259
Fkbp8,4980.161873,-0.010282957,0.063833941,-0.161089181,0.872023161,0.933951591
Lamtor4,972.7987038,-0.020382302,0.126624499,-0.160966495,0.87211979,0.933951591
Micalcl,7.300489225,-0.045219327,0.280581129,-0.161163111,0.871964935,0.933951591
Slfn14,6.170056173,0.041469443,0.25769554,0.16092418,0.872153117,0.933951591
Tcea2,136.33923,-0.028397402,0.176342403,-0.161035587,0.872065372,0.933951591
Cisd2,921.0691176,0.012800018,0.079695365,0.160611823,0.872399142,0.93399665
Nudt14,432.6876501,-0.017874505,0.111303828,-0.160592008,0.87241475,0.93399665
Siah1b,243.5729191,0.016974015,0.10566225,0.160644083,0.872373733,0.93399665
Uqcrc1,4695.979439,0.012278989,0.07646629,0.16058042,0.872423877,0.93399665
Gdap2,728.0059518,-0.015884518,0.099192962,-0.160137548,0.872772724,0.934247673
Rbm27,819.3259985,-0.020332622,0.126946889,-0.160166367,0.872750023,0.934247673
Ccdc17,9.643562447,-0.044760383,0.279834132,-0.159953264,0.87291789,0.934341844
Ccdc155,8.999896906,0.045129763,0.282342093,0.159840719,0.873006548,0.934375522
Ppia,35353.47727,-0.017899516,0.112062195,-0.159728406,0.873095023,0.934390712
Sim2,4.499953516,-0.040508665,0.253690506,-0.159677495,0.87313513,0.934390712
Brcc3,643.2503951,0.015075776,0.094676044,0.159235382,0.873483428,0.934583203
Gpr1,8.03983839,-0.04409069,0.277023406,-0.159158718,0.873543828,0.934583203
Hid1,1790.665529,-0.014356139,0.090174312,-0.159204306,0.873507912,0.934583203
Mx1,18.00821104,0.044646033,0.280156889,0.159360824,0.873384602,0.934583203
Rnaset2b,464.9998898,0.023896228,0.150332255,0.158956093,0.873703467,0.934692786
Pex10,191.5341433,0.022930241,0.144450675,0.158740979,0.873872951,0.934812887
Ss18l2,328.5935094,0.024010723,0.151468872,0.158519193,0.874047698,0.9349386
Cxcr2,38.16908094,0.034206334,0.21647406,0.158015858,0.874444303,0.934956032
Dmtf1,1646.842071,0.019802357,0.125151277,0.158227368,0.874277639,0.934956032
Fbxo45,2300.231745,-0.009807425,0.062076203,-0.157990099,0.8744646,0.934956032
Ndufc2,1590.105309,-0.022076786,0.139667437,-0.158066805,0.874404158,0.934956032
Nisch,14917.9809,-0.017252438,0.108970692,-0.15832182,0.874203215,0.934956032
Pkp3,4.988434325,-0.039241063,0.248206962,-0.158098154,0.874379455,0.934956032
Srsf10,2741.64129,-0.017046748,0.107886877,-0.158005762,0.874452259,0.934956032
Mdh2,6898.653364,-0.012059482,0.076409675,-0.157826631,0.874593413,0.935032562
Clec1a,35.13813119,0.037935102,0.240527388,0.15771635,0.874680316,0.935034947
Heatr5b,1209.459644,-0.018024505,0.114323444,-0.157662369,0.874722855,0.935034947
Mc2r,5.478922028,0.041256857,0.262013752,0.157460655,0.874881814,0.935034947
Ndc1,394.4287761,0.01716837,0.1089415,0.15759256,0.874777867,0.935034947
Sugct,21.5113492,-0.038974436,0.247506797,-0.157468144,0.874875912,0.935034947
Mxd1,947.9418191,-0.026998452,0.171640564,-0.157296451,0.875011217,0.935112072
Best1,27.28722864,0.037236173,0.237291849,0.156921418,0.87530678,0.93535668
Vps35l,1751.422891,-0.011575513,0.073794846,-0.156860728,0.875354611,0.93535668
Pnkp,447.6271626,-0.017830915,0.113739028,-0.15677042,0.875425786,0.935371555
Commd10,769.4386039,-0.015276389,0.097557599,-0.156588412,0.875569236,0.935463646
Fcgr1,36.07819704,0.037098192,0.237513805,0.156193834,0.875880237,0.93548385
Pou2af1,4.571624475,0.040065955,0.256549955,0.156172138,0.875897338,0.93548385
Rnf17,25.15584911,-0.039379693,0.252051441,-0.15623673,0.875846426,0.93548385
Slc30a5,947.7452884,-0.016777277,0.107458118,-0.156128522,0.875931716,0.93548385
St3gal5,1187.965359,-0.015589982,0.099684631,-0.156393039,0.875723224,0.93548385
Zfp873,128.2114344,-0.026393361,0.169029035,-0.156146908,0.875917224,0.93548385
Il21r,21.88823632,0.041193992,0.264013752,0.156029721,0.876009594,0.935505866
Fbxw7,1019.388123,-0.019030061,0.122315121,-0.155582247,0.876362319,0.93550818
Gm5914,47.59287019,-0.031706229,0.203443794,-0.155847609,0.876153143,0.93550818
Lmf2,1074.780209,-0.016699005,0.107376353,-0.155518459,0.876412603,0.93550818
Pfn3,4.501902398,0.040936939,0.262903459,0.155710916,0.876260892,0.93550818
Prr14l,778.3599162,-0.019435795,0.124779331,-0.15576133,0.876221153,0.93550818
Rfx7,1128.31229,0.0226425,0.145347628,0.155781695,0.8762051,0.93550818
Tecta,125.7357695,0.029828861,0.191672601,0.155624024,0.876329388,0.93550818
Traf5,51.03661626,0.033167639,0.213475285,0.155369925,0.876529692,0.935572036
A230056J06Rik,6.739281942,-0.043825332,0.282725156,-0.155010375,0.876813138,0.935686747
Fcna,34.81780269,-0.042358857,0.273323898,-0.154976778,0.876839624,0.935686747
Tmem150b,14.68119788,0.042692931,0.275539604,0.154942992,0.87686626,0.935686747
Zbtb7a,939.2448596,-0.016197558,0.104462563,-0.155056105,0.876777086,0.935686747
Aamdc,211.3610939,0.018425868,0.119062143,0.154758409,0.877011781,0.935702537
Nkx6-1,45.088292,0.034428642,0.222541991,0.154706275,0.877052883,0.935702537
Ttc4,1336.39152,0.016080272,0.103904711,0.154759795,0.877010689,0.935702537
Efl1,457.1454463,-0.016818437,0.108829789,-0.154538912,0.877184833,0.9357822
Cenpx,368.6348927,-0.020635401,0.133632359,-0.154419191,0.877279223,0.935821787
Ehd1,3403.287709,-0.009462733,0.061411458,-0.154087425,0.877540803,0.936039704
